id,name,system,fertility,gravity,plots,pressure,radius,temperature,type,no resources,incomplete,LOW grav,HIGH grav,LOW pres,HIGH pres,LOW temp,HIGH temp,tier,Grav,Pres,Temp,
YO-357f,YO-357f,YO-357,-1,1.94,981,28.17,55361,-196,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
YO-357g,YO-357g,YO-357,-1,2.58,1041,44.75,70273,-247,Gaseous,true,false,false,true,false,true,true,false,3,HIGH,HIGH,LOW,false
YO-357h,YO-357h,YO-357,-1,1.08,955,31.2,48985,-228,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
YO-357i,YO-357i,YO-357,-1,0.37,273,0.04,2350,-258,Rocky,true,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
YO-381a,YO-381a,YO-381,-1,0.45,353,0.32,5224,421,Rocky,false,false,false,false,false,false,false,true,4,NORMAL,NORMAL,HIGH,false
YO-381b,YO-381b,YO-381,-1,0.5,406,1.3,7172,269,Rocky,true,false,false,false,false,false,false,true,4,NORMAL,NORMAL,HIGH,false
YO-381c,YO-381c,YO-381,-1,1.32,418,98.17,7591,174,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
YO-381d,YO-381d,YO-381,-1,1.07,416,6.48,7537,15,Rocky,true,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
YO-381e,YO-381e,YO-381,-1,0.9,850,10.76,22658,-85,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZJ-009a,ZJ-009a,ZJ-009,-1,1.08,361,15.58,5528,70,Rocky,false,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
ZJ-009b,ZJ-009b,ZJ-009,-1,0.59,411,10.5,7325,40,Rocky,true,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
ZJ-009c,ZJ-009c,ZJ-009,-1,0.65,521,20.89,11314,-102,Rocky,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZJ-009d,ZJ-009d,ZJ-009,-1,1.28,447,71.57,8653,-124,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZJ-009e,ZJ-009e,ZJ-009,-1,0.82,861,19.29,25324,-187,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZJ-009f,ZJ-009f,ZJ-009,-1,1.84,986,23.23,56525,-205,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZJ-009g,ZJ-009g,ZJ-009,-1,2.11,1069,18.81,77499,-199,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZJ-043a,ZJ-043a,ZJ-043,-1,1.07,381,4.49,6260,177,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
ZJ-043b,ZJ-043b,ZJ-043,-1,1.29,386,65.49,6436,142,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
ZJ-043c,ZJ-043c,ZJ-043,-1,0.37,382,0.09,6301,109,Rocky,true,false,false,false,true,false,false,true,4,NORMAL,LOW,HIGH,false
ZJ-043d,ZJ-043d,ZJ-043,-1,1.49,475,142.32,9639,-122,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZJ-043e,ZJ-043e,ZJ-043,-1,2.06,571,100.83,13106,-108,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZJ-043f,ZJ-043f,ZJ-043,-1,1.81,998,17.04,59674,-186,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZJ-043g,ZJ-043g,ZJ-043,-1,2.64,1044,13.9,71115,-187,Gaseous,true,false,false,true,false,true,true,false,3,HIGH,HIGH,LOW,false
ZJ-043h,ZJ-043h,ZJ-043,-1,1.39,917,19.71,39252,-232,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZJ-043i,ZJ-043i,ZJ-043,-1,1.07,392,13.33,6652,-242,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZJ-452a,ZJ-452a,ZJ-452,-1,0.41,270,0,2235,137,Rocky,true,false,false,false,true,false,false,true,4,NORMAL,LOW,HIGH,false
ZJ-452b,ZJ-452b,ZJ-452,-1,0.81,369,0.94,5833,94,Rocky,false,false,false,false,false,false,false,true,4,NORMAL,NORMAL,HIGH,false
ZJ-452c,ZJ-452c,ZJ-452,-1,1.02,387,4.07,6476,-13,Rocky,true,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
ZJ-452d,ZJ-452d,ZJ-452,-1,0.44,268,0.24,2161,-100,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
ZJ-452e,ZJ-452e,ZJ-452,-1,0.58,884,46.69,31205,-128,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZJ-452f,ZJ-452f,ZJ-452,-1,2.04,986,13.1,56707,-170,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZJ-460a,ZJ-460a,ZJ-460,-1,0.5,384,0,6360,268,Rocky,false,false,false,false,true,false,false,true,4,NORMAL,LOW,HIGH,false
ZJ-460b,ZJ-460b,ZJ-460,-1,1.08,419,1.37,7622,83,Rocky,true,false,false,false,false,false,false,true,4,NORMAL,NORMAL,HIGH,false
ZJ-460c,ZJ-460c,ZJ-460,-1,0.92,444,7.6,8516,-45,Rocky,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZJ-460d,ZJ-460d,ZJ-460,-1,0.65,826,27.81,16585,-108,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZJ-637a,ZJ-637a,ZJ-637,-1,0.35,312,0.03,3748,11,Rocky,false,false,false,false,true,false,false,false,2,NORMAL,LOW,NORMAL,false
ZJ-637b,ZJ-637b,ZJ-637,-1,1.41,412,22.92,7390,-103,Rocky,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZJ-637c,ZJ-637c,ZJ-637,-1,1.03,456,3.78,8983,-137,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZJ-637d,ZJ-637d,ZJ-637,-1,1.03,852,25.61,23108,-183,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZK-047a,ZK-047a,ZK-047,-1,1.29,395,0.12,6744,216,Rocky,false,false,false,false,true,false,false,true,4,NORMAL,LOW,HIGH,false
ZK-047b,ZK-047b,ZK-047,-1,0.71,484,16.94,9991,92,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
ZK-047c,ZK-047c,ZK-047,-1,1,425,0.18,7833,-2,Rocky,false,false,false,false,true,false,false,false,2,NORMAL,LOW,NORMAL,false
ZK-047d,ZK-047d,ZK-047,-1,1.39,421,45.98,7685,-54,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZK-047e,ZK-047e,ZK-047,-1,0.93,865,11.93,26412,-152,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZK-047f,ZK-047f,ZK-047,-1,1.32,1042,31.03,70551,-171,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZK-083a,ZK-083a,ZK-083,-1,0.64,352,2.08,5189,301,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
ZK-083b,ZK-083b,ZK-083,-1,0.36,273,0.05,2362,39,Rocky,false,false,false,false,true,false,false,false,2,NORMAL,LOW,NORMAL,false
ZK-083c,ZK-083c,ZK-083,-1,0.59,408,2.93,7231,-65,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZK-083d,ZK-083d,ZK-083,-1,0.58,877,27.96,29471,-178,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZK-170a,ZK-170a,ZK-170,-1,0.61,341,0.67,4810,-130,Rocky,true,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
ZK-170b,ZK-170b,ZK-170,-1,0.32,278,0.03,2520,-3,Rocky,false,false,false,false,true,false,false,false,2,NORMAL,LOW,NORMAL,false
ZK-170c,ZK-170c,ZK-170,-1,0.6,466,6.28,9338,-182,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZK-170d,ZK-170d,ZK-170,-1,0.69,446,14.12,8620,-126,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZK-170e,ZK-170e,ZK-170,-1,0.48,832,11.86,18000,-164,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZK-170f,ZK-170f,ZK-170,-1,0.83,833,11.13,18396,-198,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZK-482a,ZK-482a,ZK-482,-1,1.19,392,0.07,6646,314,Rocky,true,false,false,false,true,false,false,true,4,NORMAL,LOW,HIGH,false
ZK-482b,ZK-482b,ZK-482,-1,1.23,419,17.14,7630,157,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
ZK-482c,ZK-482c,ZK-482,-1,1.15,425,2.83,7855,102,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
ZK-482d,ZK-482d,ZK-482,-1,0.95,535,4.17,11832,-87,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZK-482e,ZK-482e,ZK-482,-1,2.38,972,30.41,53040,-170,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZK-487a,ZK-487a,ZK-487,-1,0.98,406,40.08,7173,420,Rocky,true,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
ZK-487b,ZK-487b,ZK-487,-1,1.11,398,1.98,6852,107,Rocky,true,false,false,false,false,false,false,true,4,NORMAL,NORMAL,HIGH,false
ZK-487c,ZK-487c,ZK-487,-1,0.58,423,0.64,7777,54,Rocky,false,false,false,false,false,false,false,false,1,NORMAL,NORMAL,NORMAL,false
ZK-487d,ZK-487d,ZK-487,-1,1.47,460,289.26,9120,-34,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZK-856a,ZK-856a,ZK-856,-1,0.86,400,2.51,6953,113,Rocky,true,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
ZK-856b,ZK-856b,ZK-856,-1,0.77,529,8.97,11591,6,Rocky,true,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
ZK-856c,ZK-856c,ZK-856,-1,1.61,435,4.97,8215,-97,Rocky,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZK-856d,ZK-856d,ZK-856,-1,1.86,523,954.07,11403,-92,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZK-856e,ZK-856e,ZK-856,-1,0.78,841,43.36,20338,-179,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
ZK-856f,ZK-856f,ZK-856,-1,1.61,1134,25.35,93718,-221,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
